TARA_7	TARA_9	TARA_18	TARA_23	TARA_25
1924589	1	0.695652173913043	0	0.59375	0.933333333333333
6124856	0.142857142857143	0.538461538461538	0.0833333333333333	0	0
4601281	0.5	0.473684210526316	0.0666666666666667	0	0
1134041	0.5	0.95	0.916666666666667	1	1
1643696	0.818181818181818	0.388888888888889	0.583333333333333	0.882352941176471	1
5218939	0.909090909090909	1	1	0.4	0.529411764705882
3664680	0	0.423076923076923	0	0	0
2753830	0.916666666666667	0.818181818181818	0	0.8125	0.4375
5140237	0.0714285714285714	0	0.0666666666666667	0.40625	0.818181818181818
5766256	0.1875	0.0769230769230769	0	0.551724137931034	0.615384615384615
1669299	0.375	0.722222222222222	0.833333333333333	1	1
4059590	0.5625	0.0625	0.333333333333333	0	0
3908836	0.214285714285714	0.708333333333333	0.5	0.827586206896552	1
4856741	0.6875	0.608695652173913	0.6	0.105263157894737	0
3806265	0.388888888888889	0	0	0	0
3905849	1	0.956521739130435	0.923076923076923	0.64	0.222222222222222
5638755	0.666666666666667	0.941176470588235	1	0.4	0.333333333333333
949457	0.363636363636364	0.65	0.923076923076923	0.12	0.571428571428571
3997103	1	0.772727272727273	0.0833333333333333	0.666666666666667	0.357142857142857
2289647	0.933333333333333	0.833333333333333	1	0.363636363636364	0.333333333333333
6189247	0	0.0833333333333333	0.125	0.324324324324324	0.8125
5783195	0.666666666666667	0.96	1	0.935483870967742	0.846153846153846
160721	0.538461538461538	0.5	0.8	1	1
2967555	0.909090909090909	0.48	0.857142857142857	1	1
1720541	1	0.944444444444444	0.6	0.333333333333333	0.571428571428571
5996559	0.181818181818182	0.555555555555556	0.928571428571429	0.864864864864865	1
1505068	0.583333333333333	0	0	0.541666666666667	0.272727272727273
6196705	0	0.227272727272727	0.933333333333333	0.384615384615385	0.230769230769231
2978804	1	1	1	0.433333333333333	0.65
4507570	0.454545454545455	0.818181818181818	1	1	1
1206287	0.666666666666667	0.48	0.928571428571429	1	1
1271275	0.111111111111111	0.523809523809524	0.230769230769231	0	0
1543758	0.111111111111111	0.285714285714286	1	0.392857142857143	0.272727272727273
2966532	0.538461538461538	0.65	0.4	0.0833333333333333	0
6619947	1	0.91304347826087	0.1875	0.53125	0.733333333333333
4214160	0.8	0.111111111111111	0.307692307692308	0.724137931034483	0.8
5746206	1	0.952380952380952	1	0.588235294117647	0.222222222222222
820627	0	0.0476190476190476	0.466666666666667	0.5	0.8
181886	0.722222222222222	1	0.888888888888889	0.419354838709677	0.272727272727273
6238026	0.384615384615385	0.782608695652174	0.882352941176471	1	1
718802	0.461538461538462	0.68	1	1	1
2553354	0	0.0769230769230769	0	0.540540540540541	0.571428571428571
1422045	0.833333333333333	0.941176470588235	1	0.464285714285714	0.307692307692308
4891098	0.272727272727273	0.0454545454545455	0	0.451612903225806	0.75
4827633_1	0.416666666666667	0.476190476190476	0.416666666666667	0.0512820512820513	0.166666666666667
4827633_2	0.416666666666667	0.476190476190476	0.416666666666667	0.0512820512820513	0.166666666666667
2078199	0.4375	0.526315789473684	0.357142857142857	0.888888888888889	1
493867	0.1	0	0.166666666666667	0.675	0.4375
352843	0.636363636363636	0.238095238095238	0.363636363636364	0	0
2643514	0.642857142857143	0.208333333333333	0	0	0.1875
2956617	0.8125	0.8125	0.785714285714286	0.32258064516129	0.153846153846154
5306732	0	0.25	0.6	0.714285714285714	0.461538461538462
1441967	0.1	0	0	0.36	0.545454545454545
4434914	0	0.181818181818182	0	0.583333333333333	0.272727272727273
4371169	0.666666666666667	0.705882352941177	0.25	0.222222222222222	0
1865127_1	1	0.941176470588235	0.363636363636364	0.838709677419355	0.583333333333333
1865127_2	1	0.941176470588235	0.363636363636364	0.838709677419355	0.583333333333333
4370859	0.333333333333333	0.76	1	0.5	0.176470588235294
3864293	1	1	0.6875	0.62962962962963	0.25
5209593	0.733333333333333	0.464285714285714	1	0.925925925925926	1
3690395	1	1	1	0.714285714285714	0.764705882352941
162511	0.0833333333333333	0.0555555555555556	0	0.612903225806452	0.357142857142857
5256526	0.466666666666667	0.392857142857143	0	0	0
1027132	0.555555555555556	0.291666666666667	0.823529411764706	0.933333333333333	0.75
5847237	1	1	0.888888888888889	0.447368421052632	0.555555555555556
5640396	0.5	0.28	0	0	0
4752121	0.526315789473684	0.695652173913043	1	1	1
5157525_1	0	0.272727272727273	0.5	0.344827586206897	0.857142857142857
5157525_2	0	0.272727272727273	0.5	0.344827586206897	0.857142857142857
235995	0.583333333333333	0.55	0.916666666666667	1	1
2455025	0.1	0	0.0833333333333333	0.428571428571429	0.705882352941177
1785513	0.176470588235294	0	0	0.363636363636364	0.6
2133703	0.125	0.333333333333333	0.833333333333333	0.676470588235294	0.888888888888889
3632454	1	0.95	1	0.482758620689655	0.6875
5748959	0.315789473684211	0.48	0.454545454545455	0	0
5333248	0	0.666666666666667	0.705882352941177	0.806451612903226	0.666666666666667
1428290	0.923076923076923	0.857142857142857	0.583333333333333	0.444444444444444	0.0909090909090909
741531	0.5	0.590909090909091	0.444444444444444	0.0769230769230769	0
2780700	1	0.961538461538462	0.9375	0.46875	0.722222222222222
5500517	0.181818181818182	0	0	0.325	0.0666666666666667
1987563	0.666666666666667	0.476190476190476	0.909090909090909	0.944444444444444	1
3292848	0.416666666666667	0.5	0.923076923076923	0.958333333333333	0.857142857142857
5181669	0.5	0.238095238095238	0	0	0
1736549	0.5	0.36	0.0833333333333333	0	0
5474789	0.533333333333333	0.388888888888889	0.214285714285714	0.125	0
1678447	0.0625	0	0.125	0.540540540540541	0.5
1408536	0.538461538461538	0.857142857142857	1	1	1
4209460	1	0.652173913043478	1	1	1
1076092	1	0.75	0.0714285714285714	0.5	0.684210526315789
5142886	0.352941176470588	0.761904761904762	0.25	0.303030303030303	0
694035	0.578947368421053	0.92	1	1	1
4612666	1	1	1	0.617647058823529	1
5756402	0.428571428571429	0.652173913043478	0.6	0.28125	0.133333333333333
5209255	0.888888888888889	0.923076923076923	1	0.428571428571429	0.5625
4880238	1	0.739130434782609	0.25	0.516129032258065	0.888888888888889
790721	0	0.0384615384615385	0.0833333333333333	0.472222222222222	0.529411764705882
650670	0.875	0.461538461538462	0.176470588235294	0.19047619047619	0.133333333333333
6450290	0	0.08	0.0666666666666667	0.333333333333333	0.526315789473684
2758572	0.5	0.727272727272727	0.9375	0.263157894736842	0.333333333333333
1757740	1	0.565217391304348	0.777777777777778	0.96969696969697	1
1022281	0.777777777777778	0.8125	0.2	0.9	0.545454545454545
5265903	0.363636363636364	0.352941176470588	0	0	0
5229842	0.583333333333333	0.35	0.0833333333333333	0.689655172413793	0.833333333333333
3946108	0.9	1	1	0.666666666666667	0.333333333333333
631913	0.4	0.625	0.3125	0.103448275862069	0
3711967	0.5	0.8	0.9	1	1
5429891	0.461538461538462	0.5	0	0.0952380952380952	0.615384615384615
2240636	0.571428571428571	0.64	0.1	0.108108108108108	0.3125
5965208	0.0909090909090909	0	0.0769230769230769	0.365853658536585	0.571428571428571
3530818	0.8	0.0769230769230769	0	0.351351351351351	0.4375
3196551	0.230769230769231	0.4	0	0	0
3758905	0.411764705882353	0.333333333333333	0.818181818181818	0.823529411764706	0.916666666666667
1370267_1	0	0	0.214285714285714	0.444444444444444	0.230769230769231
1370267_2	0	0	0.214285714285714	0.444444444444444	0.230769230769231
1370267_3	0	0	0.214285714285714	0.444444444444444	0.230769230769231
2721536	0.466666666666667	0.526315789473684	0.307692307692308	0.222222222222222	0
3935329	0.9375	0.5625	0.153846153846154	0.75	0.5
3410453	0.133333333333333	0.458333333333333	0.2	0	0
5046022	0.333333333333333	0.476190476190476	0.2	0	0
2415058	0.333333333333333	0.772727272727273	0.75	0.96551724137931	0.923076923076923
6614497	0.947368421052632	0.952380952380952	0.333333333333333	0.529411764705882	0.866666666666667
1855827	0.0625	0.0476190476190476	0	0.405405405405405	0
926950	0.117647058823529	0.45	0.153846153846154	0	0
5755867	0.3	0.157894736842105	0.125	0.607142857142857	0.733333333333333
1405429	0.882352941176471	0.576923076923077	1	1	0.947368421052632
1655351	0.846153846153846	0.956521739130435	0.928571428571429	0.526315789473684	0.333333333333333
4178332	0.6	0.541666666666667	0.3125	0.171428571428571	0
3521052	0	0	0	0.433333333333333	0.35
3425993	1	1	1	0.645161290322581	1
3435254	0.0625	0.0526315789473684	0	0.341463414634146	0.166666666666667
4929898	0.105263157894737	0.565217391304348	0.833333333333333	0.2	0.333333333333333
1081003	0.666666666666667	0.708333333333333	0.833333333333333	0.647058823529412	0
5629185_1	0.923076923076923	0.91304347826087	1	0.5	0.555555555555556
5629185_2	0.923076923076923	0.91304347826087	1	0.5	0.555555555555556
3995449	0.454545454545455	0.727272727272727	0	0.228571428571429	0.545454545454545
3274011	0.818181818181818	0.92	1	0.548387096774194	0.357142857142857
388780	0.3125	0.538461538461538	0.9	0.868421052631579	0.631578947368421
2793468	0.714285714285714	0.523809523809524	0.8125	1	1
3588291	0.307692307692308	0.0434782608695652	0	0.525	0.117647058823529
1423870	0.9375	0.68	0.166666666666667	0.780487804878049	0.642857142857143
1233360	1	0.777777777777778	0.933333333333333	0.4	0.636363636363636
1157576	0.0526315789473684	0.428571428571429	0.285714285714286	0	0
5549289	0	0	0	0.416666666666667	0.166666666666667
5380842	0.705882352941177	1	1	1	1
2105402	0.583333333333333	0.708333333333333	1	1	1
4129713	0.923076923076923	0.583333333333333	0.875	0.966666666666667	1
2418715	0.642857142857143	0.210526315789474	0.142857142857143	0.0882352941176471	0.0833333333333333
4588292	0	0.347826086956522	0.714285714285714	0.538461538461538	0.0909090909090909
300310	0	0.111111111111111	0	0.5	0.307692307692308
3573588	0.4	0.409090909090909	0.923076923076923	0.3125	0.0769230769230769
4591680	0.5	0.705882352941177	0.8125	1	1
3184669_1	0	0	0	0.428571428571429	0.2
3184669_2	0	0	0	0.428571428571429	0.2
40140	0.285714285714286	0.761904761904762	0.909090909090909	0.305555555555556	0.578947368421053
1371789	0.333333333333333	0.523809523809524	0.727272727272727	0.882352941176471	1
4081444	0.625	0.444444444444444	0.384615384615385	0.0857142857142857	0.0555555555555556
6568487	0.5	0.708333333333333	1	0.730769230769231	0.1
1748966	0.428571428571429	0.833333333333333	0.666666666666667	0.289473684210526	0.636363636363636
961272	0.133333333333333	0.0384615384615385	0.0909090909090909	0.555555555555556	0.3125
1462062	0.923076923076923	0.5	0.266666666666667	0.771428571428571	0.857142857142857
4075255	0	0.157894736842105	0.692307692307692	0.15625	0.2
4234294	0.416666666666667	0.222222222222222	0.0909090909090909	0.733333333333333	0.636363636363636
91910	1	1	0.5	0.6	0.714285714285714
2641177	0	0.24	0.823529411764706	0.30952380952381	0.25
2573630	0.894736842105263	0.666666666666667	0.1	0.742857142857143	0.909090909090909
5890152_1	0.933333333333333	0.727272727272727	0.25	0.463414634146341	0.882352941176471
5890152_2	0.933333333333333	0.727272727272727	0.25	0.463414634146341	0.882352941176471
1729440	1	1	1	0.8	0.5
3753195	0.4375	0.368421052631579	0.8	0.777777777777778	0.928571428571429
6360801	0.4375	0.941176470588235	0.916666666666667	0.5	0.230769230769231
3988428	0.833333333333333	0.576923076923077	0.928571428571429	1	1
3746839	0.2	0.260869565217391	0	0.487179487179487	0.727272727272727
5556250	0.307692307692308	0.75	0.769230769230769	0.882352941176471	0.823529411764706
965669	1	0.684210526315789	0.538461538461538	0.416666666666667	0.1875
5145610	1	0.739130434782609	0.2	0.714285714285714	0.818181818181818
22169	0.818181818181818	0.555555555555556	0.833333333333333	1	1
797615	0.333333333333333	0.5	0.25	0.151515151515152	0.142857142857143
5334299	0.454545454545455	0.380952380952381	0.333333333333333	0.032258064516129	0
5850216	0.5	0.769230769230769	0.909090909090909	0.357142857142857	0.470588235294118
1200244	0.736842105263158	0.521739130434783	0.8	1	1
5394831	0	0	0	0.4	0.266666666666667
5732090	0.214285714285714	0.590909090909091	0.769230769230769	0.823529411764706	0.947368421052632
4523991	0.583333333333333	0.782608695652174	0.888888888888889	0.428571428571429	0.307692307692308
6135433	0.5625	0.678571428571429	0.666666666666667	0.133333333333333	0.2
4220827	1	0.681818181818182	0.230769230769231	0.709677419354839	0.769230769230769
380870	0	0.192307692307692	0.818181818181818	0.365853658536585	0.166666666666667
3466986_1	1	1	1	0.536585365853659	0.736842105263158
3466986_2	1	1	1	0.536585365853659	0.736842105263158
991396	0.0625	0.409090909090909	0.777777777777778	0.535714285714286	0.785714285714286
3842275	0.0833333333333333	0.391304347826087	0.75	0.272727272727273	0
1841292	1	0.96	1	0.564102564102564	0.833333333333333
4430441	0.230769230769231	0.0434782608695652	0.666666666666667	0.5	0.615384615384615
3133229	0.9375	1	1	0.575	0.785714285714286
502477	0.941176470588235	1	0.818181818181818	0.451612903225806	0.666666666666667
1580833	0.642857142857143	0.380952380952381	0.25	0.0967741935483871	0.1
1552367	1	0.68	0.25	0.806451612903226	0.526315789473684
1352525	0.0625	0	0	0.333333333333333	0.5
4395155	0.277777777777778	0	0	0	0
4689497	0.545454545454545	0.352941176470588	0.909090909090909	0.775	0.9375
2373298	0.928571428571429	1	1	0.645161290322581	0.5
539855	0.947368421052632	0.681818181818182	0.307692307692308	0.71875	0.307692307692308
2906407_1	0.5	0.761904761904762	0.666666666666667	1	0.9375
2906407_2	0.5	0.761904761904762	0.666666666666667	1	0.9375
2906407_3	0.5	0.761904761904762	0.666666666666667	1	0.9375
35301	0.2	0.416666666666667	0.8	0.810810810810811	0.769230769230769
4034404	0	0.25	0.0909090909090909	0.433333333333333	0.6
5358939_1	1	0.964285714285714	1	0.586206896551724	0.714285714285714
5358939_2	1	0.964285714285714	1	0.586206896551724	0.714285714285714
705914	0.857142857142857	0.72	0.4375	0.264705882352941	0.545454545454545
6189040	0.428571428571429	0.208333333333333	0.176470588235294	0.710526315789474	0.25
1082587	1	0.888888888888889	0.285714285714286	0.722222222222222	0.785714285714286
1823907	0.692307692307692	0.48	0.266666666666667	0.0769230769230769	0.157894736842105
3871787	0.875	0.944444444444444	1	0.48780487804878	0.5
2868583	0.8	0.947368421052632	0.909090909090909	0.535714285714286	0.416666666666667
4740078	0.0666666666666667	0.4	0.8125	0.25	0.357142857142857
2130784	0.636363636363636	0.714285714285714	1	1	1
342660	0.538461538461538	0.625	0.5	0.482758620689655	0.0625
5110080	0.8125	0.708333333333333	0.666666666666667	0.3125	0.25
1366610	0.307692307692308	0.315789473684211	0	0	0
3318805	0.4	0.25	0.866666666666667	0.6875	0.7
2341858_1	0.470588235294118	0.791666666666667	1	0.45	0.25
2341858_2	0.470588235294118	0.791666666666667	1	0.45	0.25
1729282	0	0	0	0.363636363636364	0.0666666666666667
1986955	0	0.0416666666666667	0	0.41025641025641	0.333333333333333
6398570	1	0.91304347826087	0.923076923076923	0.542857142857143	0.583333333333333
1010904	0.583333333333333	0.411764705882353	0.375	0.769230769230769	0.882352941176471
2197494	0.133333333333333	0.5	0.75	0.666666666666667	0.777777777777778
3062354	0.909090909090909	0.777777777777778	0.75	0.461538461538462	0.294117647058824
5205685	0.375	0.956521739130435	0.846153846153846	0.555555555555556	0.416666666666667
1442254	0.25	0.291666666666667	0.25	0.657142857142857	0.888888888888889
4918664	0.944444444444444	0.708333333333333	0.4	0.354838709677419	0.529411764705882
4938207	0.909090909090909	0.8	0.307692307692308	0.617647058823529	1
2599331	0.166666666666667	0.0833333333333333	0.0714285714285714	0.51219512195122	0.416666666666667
3660074	0.0833333333333333	0.1	0.214285714285714	0.580645161290323	0.333333333333333
3151908	0.210526315789474	0.384615384615385	0	0	0
1516637	0.722222222222222	0.583333333333333	0.769230769230769	1	1
1348261	0.875	0.5	0.125	0.4375	0.666666666666667
2076945	0.636363636363636	0.578947368421053	0.333333333333333	0.147058823529412	0.0769230769230769
3747358_1	0.0769230769230769	0.65	0.75	0.5	0.25
3747358_2	0.0769230769230769	0.65	0.75	0.5	0.25
2517864	1	0.535714285714286	0.272727272727273	0.606060606060606	0.294117647058824
5691429	0.571428571428571	0.884615384615385	0.9	1	1
5295884	0.0769230769230769	0.321428571428571	0	0	0
5839749	0.0625	0	0	0.40625	0.272727272727273
2670791	0.111111111111111	0	0.0909090909090909	0.379310344827586	0.5625
2828346	0.461538461538462	0.68	0.666666666666667	0.216216216216216	0.142857142857143
3361542	0.428571428571429	0.2	0.0588235294117647	0	0
2657167	0.230769230769231	0.571428571428571	0.777777777777778	0.15625	0.230769230769231
2063429	0.571428571428571	0.222222222222222	0	0.6	0.416666666666667
408635	0.583333333333333	0.692307692307692	0.363636363636364	0.225806451612903	0.142857142857143
6060016	0	0	0	0.264705882352941	0
3571416	0.857142857142857	0.85	0.230769230769231	0.71875	0.857142857142857
2306980	0	0	0.461538461538462	0.371428571428571	0.1875
3850826	0.466666666666667	0.846153846153846	0.923076923076923	0.538461538461538	0.214285714285714
2500623	0.142857142857143	0.0555555555555556	0.692307692307692	0.485714285714286	0.3125
6399299	0	0.111111111111111	0	0.315789473684211	0.636363636363636
5604016	0.454545454545455	0	0	0.09375	0.230769230769231
3882623	0.142857142857143	0.24	0.818181818181818	0.552631578947368	0.176470588235294
6506509	0.9	0.833333333333333	0.333333333333333	0.75	0.384615384615385
246786	0.888888888888889	1	0.9	0.625	0.6
6180527	0.714285714285714	0.521739130434783	0.25	0.157894736842105	0.142857142857143
1812255	0.647058823529412	0.416666666666667	0.235294117647059	0.125	0.428571428571429
1590882	0	0	0	0.294117647058824	0
77698	0.222222222222222	0.764705882352941	1	0.533333333333333	0.5
5788026	0.888888888888889	0.869565217391304	0.769230769230769	0.466666666666667	0.571428571428571
6257878	1	1	1	1	0.75
6571420	0.923076923076923	0.941176470588235	0.888888888888889	0.518518518518518	0.866666666666667
5475253	0.0714285714285714	0.0434782608695652	0	0.433333333333333	0.2
34542	0.461538461538462	0.105263157894737	0.176470588235294	0.5	0.727272727272727
4074535	0.647058823529412	0.363636363636364	1	0.793103448275862	0.823529411764706
1085320	0.5625	0.608695652173913	0.777777777777778	0.967741935483871	1
6516783	0.909090909090909	1	1	0.5625	0.647058823529412
3657441	0	0.0833333333333333	0.0625	0.40625	0.222222222222222
4800882	0.615384615384615	0.5	0.785714285714286	0.838709677419355	0.916666666666667
5860645	0.1	0.0434782608695652	0.125	0.483870967741935	0.461538461538462
2662130	0.705882352941177	0.391304347826087	0	0.611111111111111	0.470588235294118
4601017	0.384615384615385	0.16	0	0	0
580576	0.631578947368421	0.703703703703704	0.928571428571429	1	1
6055947	0.357142857142857	0.481481481481481	0.818181818181818	0.825	0.928571428571429
718497	0.6	0.565217391304348	0.666666666666667	0.939393939393939	1
2081806	0.538461538461538	0.478260869565217	0.928571428571429	0.9	0.882352941176471
6084690	1	0.96	0.875	0.636363636363636	0.5
1403175	1	1	1	0.666666666666667	0.625
2286802	0.230769230769231	0.478260869565217	0.222222222222222	0.0689655172413793	0
3125649	0.307692307692308	0.444444444444444	0.363636363636364	0.0344827586206897	0
6062274	0.307692307692308	0.0588235294117647	0.25	0.6	0.3
1252453_1	0.2	0.0952380952380952	0.2	0.586206896551724	0.352941176470588
1252453_2	0.2	0.0952380952380952	0.2	0.586206896551724	0.352941176470588
4560389	0.529411764705882	0.833333333333333	0.9	0.461538461538462	0.263157894736842
5383677	0.357142857142857	0.473684210526316	0.133333333333333	0.725	0.583333333333333
1508804	0.846153846153846	0.578947368421053	0.384615384615385	0.818181818181818	1
6031945	1	0.958333333333333	0.923076923076923	0.684210526315789	0.8
5136069	0.8	0.269230769230769	0.2	0.580645161290323	0.545454545454545
5709379	0.2	0	0	0	0
722451	0.692307692307692	0.695652173913043	0.6875	0.382352941176471	0.153846153846154
3885754	0	0	0	0.333333333333333	0.307692307692308
6079838	0.0769230769230769	0.318181818181818	0.0625	0	0
5738438	0	0.25	0.647058823529412	0.424242424242424	0.230769230769231
898305	0.941176470588235	0.869565217391304	0.9375	0.617647058823529	0.333333333333333
383927	0.333333333333333	0.333333333333333	0.0769230769230769	0.576923076923077	0.692307692307692
5873507	0.1	0.64	0.5	0.2	0.466666666666667
3487689	0.3	0.666666666666667	0.928571428571429	0.625	0.769230769230769
1578820	1	1	0.545454545454545	0.625	0.625
446974	0.545454545454545	0.75	0.928571428571429	0.625	0.222222222222222
2715831	0.333333333333333	0.619047619047619	0.166666666666667	0.32	0
5562156	0.5	0.708333333333333	0.75	0.678571428571429	0.8
957915	0	0.391304347826087	0.666666666666667	0.548387096774194	0.470588235294118
1546466	0.642857142857143	0.583333333333333	0.882352941176471	0.966666666666667	1
4417897	0	0.136363636363636	0.0666666666666667	0.5	0.4
2723027	0.615384615384615	0.916666666666667	0.916666666666667	0.464285714285714	0.6
6295090	0.571428571428571	0.590909090909091	0.75	0.903225806451613	0.882352941176471
3159536	0.75	0.142857142857143	0.0909090909090909	0.485714285714286	0.538461538461538
2235960	0.5	0.925925925925926	0.846153846153846	0.609756097560976	0.5
4954945	0.611111111111111	0.25	0.666666666666667	0.8	0.75
2041009	0.888888888888889	0.52	0.785714285714286	0.925	0.941176470588235
710857	0	0.307692307692308	0.642857142857143	0.176470588235294	0.470588235294118
4501652	1	0.909090909090909	0.818181818181818	0.575757575757576	0.538461538461538
4165649	0.25	0.19047619047619	0.764705882352941	0.290322580645161	0.352941176470588
5549239	0.333333333333333	0.0909090909090909	0	0.560975609756098	0.277777777777778
4181907	1	0.91304347826087	0.909090909090909	0.523809523809524	0.5625
3524820	0	0.0555555555555556	0.153846153846154	0.3125	0.363636363636364
5747989	1	0.92	0.888888888888889	0.552631578947368	0.555555555555556
171528	0.583333333333333	0.681818181818182	0.933333333333333	0.964285714285714	1
1841877	0	0	0.0714285714285714	0.387096774193548	0.222222222222222
6255258	0.142857142857143	0.037037037037037	0	0.34375	0.1
3792234	0.25	0.55	0.846153846153846	0.578947368421053	0.153846153846154
1636151	0.9	1	0.916666666666667	0.6	0.5625
5366314	0.6875	0.473684210526316	0.818181818181818	0.827586206896552	1
6343538	0.909090909090909	0.961538461538462	0.941176470588235	0.684210526315789	0.428571428571429
5306745	0.818181818181818	0.217391304347826	0.416666666666667	0.285714285714286	0.166666666666667
351460_1	0	0.0526315789473684	0	0.341463414634146	0.0588235294117647
351460_2	0	0.0526315789473684	0	0.341463414634146	0.0588235294117647
1581517	0.5	0.863636363636364	1	0.48780487804878	0.5625
3843871	0	0.19047619047619	0	0.375	0.5
3745982	1	1	1	0.696969696969697	0.923076923076923
5319817	0.25	0.583333333333333	0	0.542857142857143	0.384615384615385
1618124	0.7	0.416666666666667	0.166666666666667	0.0967741935483871	0.285714285714286
2259336	0.928571428571429	0.925925925925926	0.411764705882353	0.722222222222222	0.5625
4191276	1	1	0.714285714285714	0.638888888888889	0.9375
3250288	0.916666666666667	0.727272727272727	0.714285714285714	0.423076923076923	0.6
4383702	0.461538461538462	0.611111111111111	0.117647058823529	0.333333333333333	0.333333333333333
3132921	0.3	0.0588235294117647	0.0833333333333333	0.466666666666667	0.454545454545455
2663319	0.454545454545455	0.428571428571429	0.846153846153846	0.892857142857143	0.6
